"Asset-ID";"Gerätename";"Name";"DisplayName";"Version";"Hersteller";"Quelle";"Pakettyp";"PaketId";"InstallDatum";"Installationsort";"Architektur";"BenutzerKontext";"Publisher";"InstallDate";"InstallLocation";"Source";"Sources";"Scope";"Architecture";"UserSID";"PackageType";"DetectionConfidence";"RawSourceKey";"RawPath";"RawNames";"RawEntryCount";"ScanStatus";"ScanMode";"UpdateStatus";"UpdateAvailable";"InstalledVersion";"LatestVersion";"UpdateSource";"UpdateRaw";"UpdateCheckedAt"
"AS-0004";"GOLDENZOPF";"PowerShell 7.5.5.0-x64";"PowerShell 7.5.5.0-x64";"7.5.5.0";"Microsoft Corporation";"RegistryHKLM32, Winget";"Registry, Winget";"{cac8e818-d8ea-4633-a39f-8604cb101a19}";"";"";"x86";"Machine";"Microsoft Corporation";"";"";"RegistryHKLM32";"RegistryHKLM32, Winget";"Machine";"x86";"";"Registry, Winget";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{cac8e818-d8ea-4633-a39f-8604cb101a19}";"";"PowerShell 7.5.5.0-x64";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"7.5.5.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"PowerShell 7-x64";"PowerShell 7-x64";"7.5.5.0";"Microsoft Corporation";"RegistryHKLM64";"Registry";"{634F4903-28DC-4BA6-A39F-4B3E394D4E36}";"20260325";"";"x64";"Machine";"Microsoft Corporation";"20260325";"";"RegistryHKLM64";"RegistryHKLM64";"Machine";"x64";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\{634F4903-28DC-4BA6-A39F-4B3E394D4E36}";"";"PowerShell 7-x64";"1";"OK";"ADMIN";"NotChecked";"False";"7.5.5.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"PowerToys FileLocksmith Context Menu";"PowerToys FileLocksmith Context Menu";"0.87.1.0";"";"Winget";"Winget";"";"";"";"Unknown";"Machine/User";"";"";"";"Winget";"Winget";"Machine/User";"Unknown";"";"Winget";"Medium";"";"";"PowerToys FileLocksmith Context Menu";"1";"OK";"ADMIN";"NotChecked";"False";"0.87.1.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"PowerToys ImageResizer Context Menu";"PowerToys ImageResizer Context Menu";"0.87.1.0";"";"Winget";"Winget";"";"";"";"Unknown";"Machine/User";"";"";"";"Winget";"Winget";"Machine/User";"Unknown";"";"Winget";"Medium";"";"";"PowerToys ImageResizer Context Menu";"1";"OK";"ADMIN";"NotChecked";"False";"0.87.1.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"PowerToys PowerRename Context Menu";"PowerToys PowerRename Context Menu";"0.87.1.0";"";"Winget";"Winget";"";"";"";"Unknown";"Machine/User";"";"";"";"Winget";"Winget";"Machine/User";"Unknown";"";"Winget";"Medium";"";"";"PowerToys PowerRename Context Menu";"1";"OK";"ADMIN";"NotChecked";"False";"0.87.1.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"PrintScanBrokerService";"PrintScanBrokerService";"";"";"Services";"Service";"";"";"";"Unknown";"System";"";"";"";"Services";"Services";"System";"Unknown";"";"Service";"Low";"";"C:\WINDOWS\system32\svchost.exe -k PrintScanBrokerService -p";"PrintScanBrokerService";"1";"OK";"ADMIN";"NotChecked";"False";"";"";"";"";""
"AS-0004";"GOLDENZOPF";"PrintWorkflow_112c35";"PrintWorkflow_112c35";"";"";"Services";"Service";"";"";"";"Unknown";"System";"";"";"";"Services";"Services";"System";"Unknown";"";"Service";"Low";"";"C:\WINDOWS\system32\svchost.exe -k PrintWorkflow";"PrintWorkflow_112c35";"1";"OK";"ADMIN";"NotChecked";"False";"";"";"";"";""
"AS-0004";"GOLDENZOPF";"Programmkompatibilitäts-Assistent-Dienst";"Programmkompatibilitäts-Assistent-Dienst";"";"";"Services";"Service";"";"";"";"Unknown";"System";"";"";"";"Services";"Services";"System";"Unknown";"";"Service";"Low";"";"C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p";"Programmkompatibilitäts-Assistent-Dienst";"1";"OK";"ADMIN";"NotChecked";"False";"";"";"";"";""
"AS-0004";"GOLDENZOPF";"Proxydienst für virtuelle Windows-Audiogeräte";"Proxydienst für virtuelle Windows-Audiogeräte";"";"";"Services";"Service";"";"";"";"Unknown";"System";"";"";"";"Services";"Services";"System";"Unknown";"";"Service";"Low";"";"C:\WINDOWS\system32\svchost.exe -k LocalService -p";"Proxydienst für virtuelle Windows-Audiogeräte";"1";"OK";"ADMIN";"NotChecked";"False";"";"";"";"";""
"AS-0004";"GOLDENZOPF";"putty";"putty";"";"";"PortableScan";"Portable";"";"";"C:\Program Files\PuTTY";"Unknown";"Portable";"";"";"C:\Program Files\PuTTY";"PortableScan";"PortableScan";"Portable";"Unknown";"";"Portable";"Low";"";"C:\Program Files\PuTTY\putty.exe";"putty";"1";"OK_LIMITED";"ADMIN";"NotChecked";"False";"";"";"";"";""
"AS-0004";"GOLDENZOPF";"PuTTY release 0.83 (64-bit)";"PuTTY release 0.83 (64-bit)";"0.83.0.0";"Simon Tatham";"RegistryHKLM64, Winget";"Registry, Winget";"{ED41CD4E-33BB-400C-AB20-B09388DC83EF}";"20250212";"";"x64";"Machine";"Simon Tatham";"20250212";"";"RegistryHKLM64";"RegistryHKLM64, Winget";"Machine";"x64";"";"Registry, Winget";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\{ED41CD4E-33BB-400C-AB20-B09388DC83EF}";"";"PuTTY release 0.83 (64-bit)";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"0.83.0.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Python 3.14.5rc1 (64-bit)";"Python 3.14.5rc1 (64-bit)";"3.14.4";"";"Winget";"Winget";"Python.Python.3.14";"";"";"Unknown";"Machine/User";"";"";"";"Winget";"Winget";"Machine/User";"Unknown";"";"Winget";"Medium";"";"";"Python 3.14.5rc1 (64-bit)";"1";"OK";"ADMIN";"NotChecked";"False";"3.14.4";"";"";"";""
"AS-0004";"GOLDENZOPF";"Python 3.14.5rc1 (64-bit)";"Python 3.14.5rc1 (64-bit)";"3.14.5121.0";"Python Software Foundation";"HKEY_USERS_S-1-5-21-249185774-916460735-2278688059-1000, RegistryHKCU";"Registry";"{6e126a74-9cd8-453f-a1c9-d049bb8664e7}";"";"";"Unknown";"User";"Python Software Foundation";"";"";"RegistryHKCU";"HKEY_USERS_S-1-5-21-249185774-916460735-2278688059-1000, RegistryHKCU";"User";"Unknown";"S-1-5-21-249185774-916460735-2278688059-1000";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Uninstall\{6e126a74-9cd8-453f-a1c9-d049bb8664e7}";"";"Python 3.14.5rc1 (64-bit)";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"3.14.5121.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Python 3.14.5rc1 Add to Path (64-bit)";"Python 3.14.5rc1 Add to Path (64-bit)";"3.14.5121.0";"Python Software Foundation";"RegistryHKLM64";"Registry";"{D2251430-D22B-445A-B81A-0F069F4564A7}";"20260505";"";"x64";"Machine";"Python Software Foundation";"20260505";"";"RegistryHKLM64";"RegistryHKLM64";"Machine";"x64";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\{D2251430-D22B-445A-B81A-0F069F4564A7}";"";"Python 3.14.5rc1 Add to Path (64-bit)";"1";"OK";"ADMIN";"NotChecked";"False";"3.14.5121.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Python 3.14.5rc1 Core Interpreter (64-bit)";"Python 3.14.5rc1 Core Interpreter (64-bit)";"3.14.5121.0";"Python Software Foundation";"RegistryHKLM64";"Registry";"{005956B6-E7A9-4981-BB4F-3C64D9342FD0}";"20260505";"";"x64";"Machine";"Python Software Foundation";"20260505";"";"RegistryHKLM64";"RegistryHKLM64";"Machine";"x64";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\{005956B6-E7A9-4981-BB4F-3C64D9342FD0}";"";"Python 3.14.5rc1 Core Interpreter (64-bit)";"1";"OK";"ADMIN";"NotChecked";"False";"3.14.5121.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Python 3.14.5rc1 Development Libraries (64-bit)";"Python 3.14.5rc1 Development Libraries (64-bit)";"3.14.5121.0";"Python Software Foundation";"RegistryHKLM64";"Registry";"{55139E22-AF9D-4CA8-BC63-03A9D09569C8}";"20260505";"";"x64";"Machine";"Python Software Foundation";"20260505";"";"RegistryHKLM64";"RegistryHKLM64";"Machine";"x64";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\{55139E22-AF9D-4CA8-BC63-03A9D09569C8}";"";"Python 3.14.5rc1 Development Libraries (64-bit)";"1";"OK";"ADMIN";"NotChecked";"False";"3.14.5121.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Python 3.14.5rc1 Documentation (64-bit)";"Python 3.14.5rc1 Documentation (64-bit)";"3.14.5121.0";"Python Software Foundation";"RegistryHKLM64";"Registry";"{2E748F91-2E25-423F-8536-2978AC769129}";"20260505";"";"x64";"Machine";"Python Software Foundation";"20260505";"";"RegistryHKLM64";"RegistryHKLM64";"Machine";"x64";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\{2E748F91-2E25-423F-8536-2978AC769129}";"";"Python 3.14.5rc1 Documentation (64-bit)";"1";"OK";"ADMIN";"NotChecked";"False";"3.14.5121.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Python 3.14.5rc1 Executables (64-bit)";"Python 3.14.5rc1 Executables (64-bit)";"3.14.5121.0";"Python Software Foundation";"RegistryHKLM64";"Registry";"{8CCFD1F5-BA18-4580-BDDC-859686E062AC}";"20260505";"";"x64";"Machine";"Python Software Foundation";"20260505";"";"RegistryHKLM64";"RegistryHKLM64";"Machine";"x64";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\{8CCFD1F5-BA18-4580-BDDC-859686E062AC}";"";"Python 3.14.5rc1 Executables (64-bit)";"1";"OK";"ADMIN";"NotChecked";"False";"3.14.5121.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Python 3.14.5rc1 pip Bootstrap (64-bit)";"Python 3.14.5rc1 pip Bootstrap (64-bit)";"3.14.5121.0";"Python Software Foundation";"RegistryHKLM64";"Registry";"{58447CDB-4281-42DD-899D-27F7338A0CD0}";"20260505";"";"x64";"Machine";"Python Software Foundation";"20260505";"";"RegistryHKLM64";"RegistryHKLM64";"Machine";"x64";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\{58447CDB-4281-42DD-899D-27F7338A0CD0}";"";"Python 3.14.5rc1 pip Bootstrap (64-bit)";"1";"OK";"ADMIN";"NotChecked";"False";"3.14.5121.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Python 3.14.5rc1 Standard Library (64-bit)";"Python 3.14.5rc1 Standard Library (64-bit)";"3.14.5121.0";"Python Software Foundation";"RegistryHKLM64";"Registry";"{2B8E5A05-4505-4C88-9BAF-DF0AFD0E6925}";"20260505";"";"x64";"Machine";"Python Software Foundation";"20260505";"";"RegistryHKLM64";"RegistryHKLM64";"Machine";"x64";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\{2B8E5A05-4505-4C88-9BAF-DF0AFD0E6925}";"";"Python 3.14.5rc1 Standard Library (64-bit)";"1";"OK";"ADMIN";"NotChecked";"False";"3.14.5121.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Python 3.14.5rc1 Tcl/Tk Support (64-bit)";"Python 3.14.5rc1 Tcl/Tk Support (64-bit)";"3.14.5121.0";"Python Software Foundation";"RegistryHKLM64";"Registry";"{3BD35DEE-5099-4B74-A4CC-A7D5311C2DA2}";"20260505";"";"x64";"Machine";"Python Software Foundation";"20260505";"";"RegistryHKLM64";"RegistryHKLM64";"Machine";"x64";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\{3BD35DEE-5099-4B74-A4CC-A7D5311C2DA2}";"";"Python 3.14.5rc1 Tcl/Tk Support (64-bit)";"1";"OK";"ADMIN";"NotChecked";"False";"3.14.5121.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Python 3.14.5rc1 Test Suite (64-bit)";"Python 3.14.5rc1 Test Suite (64-bit)";"3.14.5121.0";"Python Software Foundation";"RegistryHKLM64";"Registry";"{90D6C97C-63D3-4FE2-BAF5-58AD676C68D2}";"20260505";"";"x64";"Machine";"Python Software Foundation";"20260505";"";"RegistryHKLM64";"RegistryHKLM64";"Machine";"x64";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\{90D6C97C-63D3-4FE2-BAF5-58AD676C68D2}";"";"Python 3.14.5rc1 Test Suite (64-bit)";"1";"OK";"ADMIN";"NotChecked";"False";"3.14.5121.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Python Launcher";"Python Launcher";"3.13.5";"";"Winget";"Winget";"Python.Launcher";"";"";"Unknown";"Machine/User";"";"";"";"Winget";"Winget";"Machine/User";"Unknown";"";"Winget";"Medium";"";"";"Python Launcher";"1";"OK";"ADMIN";"NotChecked";"False";"3.13.5";"";"";"";""
"AS-0004";"GOLDENZOPF";"Python Launcher";"Python Launcher";"3.14.5121.0";"Python Software Foundation";"RegistryHKLM32";"Registry";"{04AB5CBB-E927-4813-8BB3-D7FDE543E153}";"20260505";"";"x86";"Machine";"Python Software Foundation";"20260505";"";"RegistryHKLM32";"RegistryHKLM32";"Machine";"x86";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{04AB5CBB-E927-4813-8BB3-D7FDE543E153}";"";"Python Launcher";"1";"OK";"ADMIN";"NotChecked";"False";"3.14.5121.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"RAS-Verbindungsverwaltung";"RAS-Verbindungsverwaltung";"";"";"Services";"Service";"";"";"";"Unknown";"System";"";"";"";"Services";"Services";"System";"Unknown";"";"Service";"Low";"";"C:\WINDOWS\System32\svchost.exe -k netsvcs";"RAS-Verbindungsverwaltung";"1";"OK";"ADMIN";"NotChecked";"False";"";"";"";"";""
"AS-0004";"GOLDENZOPF";"Raw Image Extension";"Raw Image Extension";"2.5.7.0";"";"Winget";"Winget";"";"";"";"Unknown";"Machine/User";"";"";"";"Winget";"Winget";"Machine/User";"Unknown";"";"Winget";"Medium";"";"";"Raw Image Extension";"1";"OK";"ADMIN";"NotChecked";"False";"2.5.7.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Realtek Audio Control";"Realtek Audio Control";"1.53.378.0";"";"Winget";"Winget";"";"";"";"Unknown";"Machine/User";"";"";"";"Winget";"Winget";"Machine/User";"Unknown";"";"Winget";"Medium";"";"";"Realtek Audio Control";"1";"OK";"ADMIN";"NotChecked";"False";"1.53.378.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Realtek Audio Universal Service";"Realtek Audio Universal Service";"";"";"Services";"Service";"";"";"";"Unknown";"System";"";"";"";"Services";"Services";"System";"Unknown";"";"Service";"Low";"";"C:\WINDOWS\System32\DriverStore\FileRepository\realtekservice.inf_amd64_4b38ef74f3477b3f\RtkAudUService64.exe";"Realtek Audio Universal Service";"1";"OK";"ADMIN";"NotChecked";"False";"";"";"";"";""
"AS-0004";"GOLDENZOPF";"RealtekSemiconductorCorp.RealtekAudioControl";"RealtekAudioControl";"1.53.378.0";"CN=83564403-0B26-46B8-9D84-040F43691D31";"AppxAllUsers, AppxCurrentUser";"Appx/MSIX";"RealtekSemiconductorCorp.RealtekAudioControl_1.53.378.0_x64__dt26b99r8h8gj";"";"C:\Program Files\WindowsApps\RealtekSemiconductorCorp.RealtekAudioControl_1.53.378.0_x64__dt26b99r8h8gj";"X64";"User";"CN=83564403-0B26-46B8-9D84-040F43691D31";"";"C:\Program Files\WindowsApps\RealtekSemiconductorCorp.RealtekAudioControl_1.53.378.0_x64__dt26b99r8h8gj";"AppxCurrentUser";"AppxAllUsers, AppxCurrentUser";"User";"X64";"";"Appx/MSIX";"High";"RealtekSemiconductorCorp.RealtekAudioControl_dt26b99r8h8gj";"C:\Program Files\WindowsApps\RealtekSemiconductorCorp.RealtekAudioControl_1.53.378.0_x64__dt26b99r8h8gj";"RealtekSemiconductorCorp.RealtekAudioControl";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"1.53.378.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"ReFS-Deduplizierungsdienst";"ReFS-Deduplizierungsdienst";"";"";"Services";"Service";"";"";"";"Unknown";"System";"";"";"";"Services";"Services";"System";"Unknown";"";"Service";"Low";"";"C:\WINDOWS\System32\ReFsDedupSvc.exe";"ReFS-Deduplizierungsdienst";"1";"OK";"ADMIN";"NotChecked";"False";"";"";"";"";""
"AS-0004";"GOLDENZOPF";"Registrierungsdienst für die Geräteverwaltung";"Registrierungsdienst für die Geräteverwaltung";"";"";"Services";"Service";"";"";"";"Unknown";"System";"";"";"";"Services";"Services";"System";"Unknown";"";"Service";"Low";"";"C:\WINDOWS\system32\svchost.exe -k netsvcs -p";"Registrierungsdienst für die Geräteverwaltung";"1";"OK";"ADMIN";"NotChecked";"False";"";"";"";"";""
"AS-0004";"GOLDENZOPF";"Remotedesktopdienste";"Remotedesktopdienste";"";"";"Services";"Service";"";"";"";"Unknown";"System";"";"";"";"Services";"Services";"System";"Unknown";"";"Service";"Low";"";"C:\WINDOWS\System32\svchost.exe -k NetworkService";"Remotedesktopdienste";"1";"OK";"ADMIN";"NotChecked";"False";"";"";"";"";""
"AS-0004";"GOLDENZOPF";"Remotehilfe";"Remotehilfe";"2.0.47.0";"";"Winget";"Winget";"";"";"";"Unknown";"Machine/User";"";"";"";"Winget";"Winget";"Machine/User";"Unknown";"";"Winget";"Medium";"";"";"Remotehilfe";"1";"OK";"ADMIN";"NotChecked";"False";"2.0.47.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Remoteprozeduraufruf (RPC)";"Remoteprozeduraufruf (RPC)";"";"";"Services";"Service";"";"";"";"Unknown";"System";"";"";"";"Services";"Services";"System";"Unknown";"";"Service";"Low";"";"C:\WINDOWS\system32\svchost.exe -k rpcss -p";"Remoteprozeduraufruf (RPC)";"1";"OK";"ADMIN";"NotChecked";"False";"";"";"";"";""
"AS-0004";"GOLDENZOPF";"Remoteregistrierung";"Remoteregistrierung";"";"";"Services";"Service";"";"";"";"Unknown";"System";"";"";"";"Services";"Services";"System";"Unknown";"";"Service";"Low";"";"C:\WINDOWS\system32\svchost.exe -k localService -p";"Remoteregistrierung";"1";"OK";"ADMIN";"NotChecked";"False";"";"";"";"";""
"AS-0004";"GOLDENZOPF";"RemoteSetup";"RemoteSetup";"3.10.5.0";"Brother Industries Ltd.";"RegistryHKLM32";"Registry";"{58318E75-4133-4855-BF52-65D377C586C4}";"20250107";"";"x86";"Machine";"Brother Industries Ltd.";"20250107";"";"RegistryHKLM32";"RegistryHKLM32";"Machine";"x86";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{58318E75-4133-4855-BF52-65D377C586C4}";"";"RemoteSetup";"1";"OK";"ADMIN";"NotChecked";"False";"3.10.5.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Richtlinie zum Entfernen der Scmartcard";"Richtlinie zum Entfernen der Scmartcard";"";"";"Services";"Service";"";"";"";"Unknown";"System";"";"";"";"Services";"Services";"System";"Unknown";"";"Service";"Low";"";"C:\WINDOWS\system32\svchost.exe -k netsvcs";"Richtlinie zum Entfernen der Scmartcard";"1";"OK";"ADMIN";"NotChecked";"False";"";"";"";"";""
"AS-0004";"GOLDENZOPF";"ROCCAT SWARM";"ROCCAT SWARM";"1.94.810";"ROCCAT GmbH";"RegistryHKLM32, Winget";"Registry, Winget";"InstallShield_{E9CA669A-8FB1-4F3D-A771-2E0767D20F89}";"20250109";"C:\Program Files (x86)\ROCCAT\ROCCAT SWARM\";"x86";"Machine";"ROCCAT GmbH";"20250109";"C:\Program Files (x86)\ROCCAT\ROCCAT SWARM\";"RegistryHKLM32";"RegistryHKLM32, Winget";"Machine";"x86";"";"Registry, Winget";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Uninstall\InstallShield_{E9CA669A-8FB1-4F3D-A771-2E0767D20F89}";"C:\Program Files (x86)\ROCCAT\ROCCAT SWARM\";"ROCCAT SWARM";"3";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"1.94.810";"";"";"";""
"AS-0004";"GOLDENZOPF";"Routing und RAS";"Routing und RAS";"";"";"Services";"Service";"";"";"";"Unknown";"System";"";"";"";"Services";"Services";"System";"Unknown";"";"Service";"Low";"";"C:\WINDOWS\System32\svchost.exe -k netsvcs";"Routing und RAS";"1";"OK";"ADMIN";"NotChecked";"False";"";"";"";"";""
"AS-0004";"GOLDENZOPF";"RPC-Endpunktzuordnung";"RPC-Endpunktzuordnung";"";"";"Services";"Service";"";"";"";"Unknown";"System";"";"";"";"Services";"Services";"System";"Unknown";"";"Service";"Low";"";"C:\WINDOWS\system32\svchost.exe -k RPCSS -p";"RPC-Endpunktzuordnung";"1";"OK";"ADMIN";"NotChecked";"False";"";"";"";"";""
"AS-0004";"GOLDENZOPF";"RPC-Locator";"RPC-Locator";"";"";"Services";"Service";"";"";"";"Unknown";"System";"";"";"";"Services";"Services";"System";"Unknown";"";"Service";"Low";"";"C:\WINDOWS\system32\locator.exe";"RPC-Locator";"1";"OK";"ADMIN";"NotChecked";"False";"";"";"";"";""
"AS-0004";"GOLDENZOPF";"RTUsbSwSrvc";"RTUsbSwSrvc";"";"";"Services";"Service";"";"";"";"Unknown";"System";"";"";"";"Services";"Services";"System";"Unknown";"";"Service";"Low";"";"""C:\WINDOWS\System32\DriverStore\FileRepository\netrtwlanu.inf_amd64_28782753cfe5a2e5\RTUWPSrvcMain.exe""";"RTUsbSwSrvc";"1";"OK";"ADMIN";"NotChecked";"False";"";"";"";"";""
"AS-0004";"GOLDENZOPF";"RustDesk";"RustDesk";"1.4.4";"RustDesk";"RegistryHKLM64, Winget";"Registry, Winget";"RustDesk";"";"C:\Program Files\RustDesk";"x64";"Machine";"RustDesk";"";"C:\Program Files\RustDesk";"RegistryHKLM64";"RegistryHKLM64, Winget";"Machine";"x64";"";"Registry, Winget";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\RustDesk";"C:\Program Files\RustDesk";"RustDesk";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"1.4.4";"";"";"";""
"AS-0004";"GOLDENZOPF";"ScannerUtilityInstaller";"ScannerUtilityInstaller";"1.20.0.1";"Brother";"RegistryHKLM32";"Registry";"{D94DD953-F38C-4220-A17C-9217106510A6}";"20250107";"";"x86";"Machine";"Brother";"20250107";"";"RegistryHKLM32";"RegistryHKLM32";"Machine";"x86";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{D94DD953-F38C-4220-A17C-9217106510A6}";"";"ScannerUtilityInstaller";"1";"OK";"ADMIN";"NotChecked";"False";"1.20.0.1";"";"";"";""
"AS-0004";"GOLDENZOPF";"Screaming Frog SEO Spider";"Screaming Frog SEO Spider";"23.3";"Screaming Frog Ltd.";"RegistryHKLM32, Winget";"Registry, Winget";"Screaming Frog SEO Spider_is1";"20260508";"C:\Program Files (x86)\Screaming Frog SEO Spider\";"x86";"Machine";"Screaming Frog Ltd.";"20260508";"C:\Program Files (x86)\Screaming Frog SEO Spider\";"RegistryHKLM32";"RegistryHKLM32, Winget";"Machine";"x86";"";"Registry, Winget";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Uninstall\Screaming Frog SEO Spider_is1";"C:\Program Files (x86)\Screaming Frog SEO Spider\";"Screaming Frog SEO Spider";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"23.3";"";"";"";""
"AS-0004";"GOLDENZOPF";"Screenpresso";"Screenpresso";"2.2.9.0";"Learnpulse";"HKEY_USERS_S-1-5-21-249185774-916460735-2278688059-1000, RegistryHKCU, Winget";"Registry, Winget";"Screenpresso";"20250115";"C:\Users\admin\AppData\Local\Learnpulse\Screenpresso";"Unknown";"User";"Learnpulse";"20250115";"C:\Users\admin\AppData\Local\Learnpulse\Screenpresso";"RegistryHKCU";"HKEY_USERS_S-1-5-21-249185774-916460735-2278688059-1000, RegistryHKCU, Winget";"User";"Unknown";"S-1-5-21-249185774-916460735-2278688059-1000";"Registry, Winget";"High";"Microsoft.PowerShell.Core\Registry::HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Uninstall\Screenpresso";"C:\Users\admin\AppData\Local\Learnpulse\Screenpresso";"Screenpresso";"3";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"2.2.9.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Sekundäre Anmeldung";"Sekundäre Anmeldung";"";"";"Services";"Service";"";"";"";"Unknown";"System";"";"";"";"Services";"Services";"System";"Unknown";"";"Service";"Low";"";"C:\WINDOWS\system32\svchost.exe -k netsvcs -p";"Sekundäre Anmeldung";"1";"OK";"ADMIN";"NotChecked";"False";"";"";"";"";""
"AS-0004";"GOLDENZOPF";"Sensordatendienst";"Sensordatendienst";"";"";"Services";"Service";"";"";"";"Unknown";"System";"";"";"";"Services";"Services";"System";"Unknown";"";"Service";"Low";"";"C:\WINDOWS\System32\SensorDataService.exe";"Sensordatendienst";"1";"OK";"ADMIN";"NotChecked";"False";"";"";"";"";""
"AS-0004";"GOLDENZOPF";"Sensordienst";"Sensordienst";"";"";"Services";"Service";"";"";"";"Unknown";"System";"";"";"";"Services";"Services";"System";"Unknown";"";"Service";"Low";"";"C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p";"Sensordienst";"1";"OK";"ADMIN";"NotChecked";"False";"";"";"";"";""
